0.593000	3.271311	-35.432636	-32.161326	
0.594000	3.283097	-35.434252	-32.151155	
0.595000	3.294910	-35.435876	-32.140967	
0.596000	3.306748	-35.437509	-32.130761	
0.597000	3.318611	-35.439151	-32.120539	
0.598000	3.330501	-35.440801	-32.110300	
0.599000	3.342416	-35.442459	-32.100044	
0.600000	3.354356	-35.444127	-32.089770	
0.601000	3.366323	-35.445803	-32.079480	
0.602000	3.378315	-35.447487	-32.069172	
0.603000	3.390333	-35.449181	-32.058848	
0.604000	3.402377	-35.450883	-32.048506	
0.605000	3.414447	-35.452594	-32.038147	
0.606000	3.426543	-35.454314	-32.027771	
0.607000	3.438665	-35.456043	-32.017378	
0.608000	3.450813	-35.457781	-32.006968	
